Year,Category,Medalist,Product,Award,Status,Region,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2020,West Country Style,Cidre Le Brun,Cidre Le Brun Rose,🥇 Gold,Active,France,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,
2020,West Country Style,Hogan's Cider,Hogan's Medium Cider,🥇 Gold,Active,England,"<a href=""https://www.hoganscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/HogansCider/"">Facebook</a>","<a href=""https://www.instagram.com/hoganscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=344551779062280462"">Google</a>",,
2020,West Country Style,Les Celliers Associés,Val de Rance Cru Breton Brut,🥇 Gold,Active,France,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>","<a href=""https://www.instagram.com/lca_coop_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,
2020,West Country Style,Aston Manor Cider,Friels First Press Vintage Cider,🥈 Silver,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2020,West Country Style,Aston Manor Cider,Malvern Cider Co. Malvern Gold Cider,🥈 Silver,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2020,West Country Style,Celtic Marches,Abrahalls Vintage,🥈 Silver,Active,England,"<a href=""https://www.celticmarches.com/"">Website</a>","<a href=""https://www.facebook.com/celticmarchesbeverages/"">Facebook</a>","<a href=""https://www.instagram.com/celticmarches/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14163451376835523124"">Google</a>",,
2020,West Country Style,Cidentro Cider House,Cidentro Still Cider 2018,🥈 Silver,Active,England,"<a href=""https://www.cidentro.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Cidentro/"">Facebook</a>","<a href=""https://www.instagram.com/cidentro_cider_house/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5581663823600674011"">Google</a>",,
2020,West Country Style,Cidre Le Brun,Cidre Lidl Artisanal Brut,🥈 Silver,Active,France,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,
2020,West Country Style,Cidre Le Brun,Cidre Le Brun Organic,🥈 Silver,Active,France,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,
2020,West Country Style,Dunkertons Cider and Perry,Craft Organic,🥈 Silver,Active,England,"<a href=""https://www.dunkertonscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/dunkertonsorganiccider/"">Facebook</a>","<a href=""https://www.instagram.com/dunkertonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719921113153419800"">Google</a>",,
2020,West Country Style,Hogan's Cider,Hogan's Dry Cider,🥈 Silver,Active,England,"<a href=""https://www.hoganscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/HogansCider/"">Facebook</a>","<a href=""https://www.instagram.com/hoganscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=344551779062280462"">Google</a>",,
2020,West Country Style,Les Celliers Associés,Galipette Cidre Brut,🥈 Silver,Active,France,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>","<a href=""https://www.instagram.com/lca_coop_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,
2020,West Country Style,Marks & Spencer,Somerset Oak Matured Vintage Cider,🥈 Silver,Active,England,"<a href=""https://www.marksandspencer.com/"">Website</a>","<a href=""https://www.facebook.com/MarksandSpencer/"">Facebook</a>","<a href=""https://www.instagram.com/marksandspencer/"">Instagram</a>",,,
2020,West Country Style,Perry's Cider,Barn Owl,🥈 Silver,Active,England,"<a href=""https://www.perryscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/perryscider"">Facebook</a>","<a href=""https://www.instagram.com/perryscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=33331284311998818"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1077115-d4325310"">TripAdvisor</a>"
2020,West Country Style,Sandford Orchards,Creedy Vintage,🥈 Silver,Active,England,"<a href=""https://www.sandfordorchards.co.uk/"">Website</a>","<a href=""https://www.facebook.com/sandfordorchards"">Facebook</a>","<a href=""https://www.instagram.com/sandfordorchards/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2784404680033020235"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g635675-d14758900"">TripAdvisor</a>"
2020,West Country Style,Sandford Orchards,Devon Mist,🥈 Silver,Active,England,"<a href=""https://www.sandfordorchards.co.uk/"">Website</a>","<a href=""https://www.facebook.com/sandfordorchards"">Facebook</a>","<a href=""https://www.instagram.com/sandfordorchards/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2784404680033020235"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g635675-d14758900"">TripAdvisor</a>"
2020,West Country Style,Sheppy's Cider,Sheppy's Vintage Reserve Cider,🥈 Silver,Active,England,"<a href=""https://www.sheppyscider.com/"">Website</a>","<a href=""https://www.facebook.com/sheppyscider/"">Facebook</a>","<a href=""https://www.instagram.com/sheppyscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14572513592829460886"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g190730-d6870973"">TripAdvisor</a>"
2020,West Country Style,Taunton Cider Company,Taunton Original Medium Cider,🥈 Silver,Inactive,England,,,,,,
2020,West Country Style,Westons Cider,"Waitrose Westons English Vintage, Herefordshire",🥈 Silver,Active,England,"<a href=""https://www.westons-cider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/WestonsCiderMill"">Facebook</a>","<a href=""https://www.instagram.com/westonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11779156514256391794"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186303-d218508"">TripAdvisor</a>"
2020,West Country Style,Westons Cider,Henry Westons Signature Vintage,🥈 Silver,Active,England,"<a href=""https://www.westons-cider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/WestonsCiderMill"">Facebook</a>","<a href=""https://www.instagram.com/westonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11779156514256391794"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186303-d218508"">TripAdvisor</a>"
2020,West Country Style,Westons Cider,Henry Westons Vintage,🥈 Silver,Active,England,"<a href=""https://www.westons-cider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/WestonsCiderMill"">Facebook</a>","<a href=""https://www.instagram.com/westonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11779156514256391794"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186303-d218508"">TripAdvisor</a>"
2020,West Country Style,Angry Orchard,Bittersteve,🥉 Bronze,Active,United States,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>"
2020,West Country Style,Celtic Marches,Abrahalls AD Dry,🥉 Bronze,Active,England,"<a href=""https://www.celticmarches.com/"">Website</a>","<a href=""https://www.facebook.com/celticmarchesbeverages/"">Facebook</a>","<a href=""https://www.instagram.com/celticmarches/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14163451376835523124"">Google</a>",,
2020,West Country Style,Celtic Marches,Abrahalls AM Medium,🥉 Bronze,Active,England,"<a href=""https://www.celticmarches.com/"">Website</a>","<a href=""https://www.facebook.com/celticmarchesbeverages/"">Facebook</a>","<a href=""https://www.instagram.com/celticmarches/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14163451376835523124"">Google</a>",,
2020,West Country Style,Cidentro Cider House,Cidentro Cider 2018,🥉 Bronze,Active,England,"<a href=""https://www.cidentro.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Cidentro/"">Facebook</a>","<a href=""https://www.instagram.com/cidentro_cider_house/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5581663823600674011"">Google</a>",,
2020,West Country Style,Courtney's Devon Cider,Whimple Orchards,🥉 Bronze,Active,England,"<a href=""https://courtneys.online/"">Website</a>","<a href=""https://www.facebook.com/courtneysdrinks/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=15697263033877967876"">Google</a>",,
2020,West Country Style,Dunkertons Cider and Perry,Black Fox Organic,🥉 Bronze,Active,England,"<a href=""https://www.dunkertonscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/dunkertonsorganiccider/"">Facebook</a>","<a href=""https://www.instagram.com/dunkertonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719921113153419800"">Google</a>",,
2020,West Country Style,Hawkes,Slam Funk,🥉 Bronze,Active,England,"<a href=""https://wearehawkes.com/"">Website</a>","<a href=""https://www.facebook.com/wearehawkes/"">Facebook</a>","<a href=""https://www.instagram.com/hawkescidertap/"">Instagram</a>",,,
2020,West Country Style,Bulmers,Bulmers Original,🥉 Bronze,Active,England,"<a href=""https://www.bulmers.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Bulmers/"">Facebook</a>","<a href=""https://www.instagram.com/bulmers_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13460408443952843212"">Google</a>",,
2020,West Country Style,Bulmers,Orchard Thieves,🥉 Bronze,Active,England,"<a href=""https://www.bulmers.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Bulmers/"">Facebook</a>","<a href=""https://www.instagram.com/bulmers_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13460408443952843212"">Google</a>",,
2020,West Country Style,Bulmers,Strongbow,🥉 Bronze,Active,England,"<a href=""https://www.bulmers.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Bulmers/"">Facebook</a>","<a href=""https://www.instagram.com/bulmers_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13460408443952843212"">Google</a>",,
2020,West Country Style,Bulmers,Strongbow Cloudy Apple,🥉 Bronze,Active,England,"<a href=""https://www.bulmers.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Bulmers/"">Facebook</a>","<a href=""https://www.instagram.com/bulmers_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13460408443952843212"">Google</a>",,
2020,West Country Style,Kentish Pip,Skylark,🥉 Bronze,Active,England,"<a href=""https://www.kentishpip.co.uk/"">Website</a>","<a href=""https://www.facebook.com/kentishpip"">Facebook</a>","<a href=""https://www.instagram.com/kentishpip"">Instagram</a>","<a href=""https://maps.google.com/?cid=10171179408012212368"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186311-d19116139"">TripAdvisor</a>"
2020,West Country Style,Les Celliers Associés,L'Authentique French Cider Brut,🥉 Bronze,Active,France,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>","<a href=""https://www.instagram.com/lca_coop_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,
2020,West Country Style,Lidl GB,Woodgate Devonshire Scrumpy Apple Cider,🥉 Bronze,Active,England,"<a href=""https://www.lidl.co.uk/"">Website</a>","<a href=""https://www.facebook.com/lidlgb/"">Facebook</a>","<a href=""https://www.instagram.com/lidlgb"">Instagram</a>",,,
2020,West Country Style,Lidl GB,Woodgate Premium West Country Vintage Cider,🥉 Bronze,Active,England,"<a href=""https://www.lidl.co.uk/"">Website</a>","<a href=""https://www.facebook.com/lidlgb/"">Facebook</a>","<a href=""https://www.instagram.com/lidlgb"">Instagram</a>",,,
2020,West Country Style,Marks & Spencer,Devon Farmhouse Cider,🥉 Bronze,Active,England,"<a href=""https://www.marksandspencer.com/"">Website</a>","<a href=""https://www.facebook.com/MarksandSpencer/"">Facebook</a>","<a href=""https://www.instagram.com/marksandspencer/"">Instagram</a>",,,
2020,West Country Style,Marks & Spencer,Somerset Dabinett Apple Cider,🥉 Bronze,Active,England,"<a href=""https://www.marksandspencer.com/"">Website</a>","<a href=""https://www.facebook.com/MarksandSpencer/"">Facebook</a>","<a href=""https://www.instagram.com/marksandspencer/"">Instagram</a>",,,
2020,West Country Style,Marks & Spencer,Somerset Traditional Cider,🥉 Bronze,Active,England,"<a href=""https://www.marksandspencer.com/"">Website</a>","<a href=""https://www.facebook.com/MarksandSpencer/"">Facebook</a>","<a href=""https://www.instagram.com/marksandspencer/"">Instagram</a>",,,
2020,West Country Style,Marks & Spencer,Somerset Vintage Cider,🥉 Bronze,Active,England,"<a href=""https://www.marksandspencer.com/"">Website</a>","<a href=""https://www.facebook.com/MarksandSpencer/"">Facebook</a>","<a href=""https://www.instagram.com/marksandspencer/"">Instagram</a>",,,
2020,West Country Style,Perry's Cider,Redstreak,🥉 Bronze,Active,England,"<a href=""https://www.perryscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/perryscider"">Facebook</a>","<a href=""https://www.instagram.com/perryscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=33331284311998818"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1077115-d4325310"">TripAdvisor</a>"
2020,West Country Style,Sandford Orchards,Devon Red,🥉 Bronze,Active,England,"<a href=""https://www.sandfordorchards.co.uk/"">Website</a>","<a href=""https://www.facebook.com/sandfordorchards"">Facebook</a>","<a href=""https://www.instagram.com/sandfordorchards/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2784404680033020235"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g635675-d14758900"">TripAdvisor</a>"
2020,West Country Style,Sheppy's Cider,Sheppy's 200 Special Edition Cider,🥉 Bronze,Active,England,"<a href=""https://www.sheppyscider.com/"">Website</a>","<a href=""https://www.facebook.com/sheppyscider/"">Facebook</a>","<a href=""https://www.instagram.com/sheppyscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14572513592829460886"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g190730-d6870973"">TripAdvisor</a>"
2020,West Country Style,Cotswold Cider Company,No Brainer Dry Cloudy Sparkling Cider,🥉 Bronze,Active,England,"<a href=""https://www.cotswoldciderco.com/"">Website</a>","<a href=""https://www.facebook.com/CotswoldCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/cotswoldciderco/"">Instagram</a>",,,
2020,West Country Style,Ty Gwyn Cider,Ty Gwyn Cider Kingston Black Medium Dry Cider,🥉 Bronze,Active,Wales,"<a href=""https://www.tygwyncider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Ty-Gwyn-Cider-Ty-Gwyn-Holidays-309401775703/"">Facebook</a>","<a href=""https://www.instagram.com/ty_gwyn_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10387007397298060764"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g8500569-d8291589"">TripAdvisor</a>"
2020,West Country Style,Westons Cider,Stowford Press Cloudy,🥉 Bronze,Active,England,"<a href=""https://www.westons-cider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/WestonsCiderMill"">Facebook</a>","<a href=""https://www.instagram.com/westonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11779156514256391794"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186303-d218508"">TripAdvisor</a>"
2020,Wood Aged Cider,Farm & Cidery Kaneshige,Julien Farmer's Craft Cider - Barrel Aged,🥈 Silver,Active,Japan,"<a href=""https://www.kaneshige.jp/"">Website</a>","<a href=""https://www.facebook.com/%E3%83%95%E3%82%A1%E3%83%BC%E3%83%A0%E3%82%B5%E3%82%A4%E3%83%80%E3%83%AA%E3%83%BC-%E3%82%AB%E3%83%8D%E3%82%B7%E3%82%B2-405442802886108/?__cft__[0]=AZUf27CW0havOAXR5fpjOVa0up5HOL8UJNu3Z4K3gnmKQTe9PYtrBzYGzvPOIuu7WAXpIDIPvU4SyEH-O-zHeGEtuc4ToNq4fvlh_wSIG-0TGXxiLvTNm0ZQEiEXvX94OBT8wEP085OcKiyFCF7BFQXx&__tn__=kC%2CP-R"">Facebook</a>","<a href=""https://www.instagram.com/kaneshige_farm/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16274463510556174655"">Google</a>",,
2020,Wood Aged Cider,Hawkes,Kentucky Bourbon Cider,🥉 Bronze,Active,England,"<a href=""https://wearehawkes.com/"">Website</a>","<a href=""https://www.facebook.com/wearehawkes/"">Facebook</a>","<a href=""https://www.instagram.com/hawkescidertap/"">Instagram</a>",,,
2020,Wood Aged Cider,Thistly Cross Cider,Thistly Cross Whisky Cask,🥉 Bronze,Active,Scotland,"<a href=""https://www.thistlycrosscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/thistlycrosscider"">Facebook</a>","<a href=""https://www.instagram.com/thistlycrosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2739185346632911214"">Google</a>",,
2021,Flavoured Cider,Mūrbūdu,Aroniju Sidrs,🏆 Trophy,Active,Latvia,"<a href=""https://www.nenormalssidrs.lv/"">Website</a>","<a href=""https://www.facebook.com/murbudu/"">Facebook</a>","<a href=""https://www.instagram.com/murbudu_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15847061061259139900"">Google</a>",,
2021,Flavoured Cider,Celtic Marches,Pulp Rhubarb & Mango 4%,🥈 Silver,Active,England,"<a href=""https://www.celticmarches.com/"">Website</a>","<a href=""https://www.facebook.com/celticmarchesbeverages/"">Facebook</a>","<a href=""https://www.instagram.com/celticmarches/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14163451376835523124"">Google</a>",,
2021,Flavoured Cider,Mūrbūdu,Apiņotais,🥈 Silver,Active,Latvia,"<a href=""https://www.nenormalssidrs.lv/"">Website</a>","<a href=""https://www.facebook.com/murbudu/"">Facebook</a>","<a href=""https://www.instagram.com/murbudu_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15847061061259139900"">Google</a>",,
2021,Flavoured Cider,Thistly Cross Cider,Thistly Cross Strawberry,🥈 Silver,Active,Scotland,"<a href=""https://www.thistlycrosscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/thistlycrosscider"">Facebook</a>","<a href=""https://www.instagram.com/thistlycrosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2739185346632911214"">Google</a>",,
2021,Flavoured Cider,Thirsty Fox,Thirsty Fox Kipp,🥈 Silver,Active,India,"<a href=""https://thirstyfox.com/"">Website</a>","<a href=""https://www.facebook.com/thirstyfoxcider"">Facebook</a>","<a href=""https://www.instagram.com/thirstyfoxcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10203573978211651887"">Google</a>",,
2021,Flavoured Cider,Sidra El Gaitero,Spring Cider Apple & Grape,🥈 Silver,Active,Spain,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>"
2021,Flavoured Cider,Westons Cider,Rosie's Pig Rhubarb,🥈 Silver,Active,England,"<a href=""https://www.westons-cider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/WestonsCiderMill"">Facebook</a>","<a href=""https://www.instagram.com/westonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11779156514256391794"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186303-d218508"">TripAdvisor</a>"
2021,Flavoured Cider,Aston Manor Cider,Friels Rhubarb Cider,🥉 Bronze,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2021,Flavoured Cider,Celtic Marches,Pulp Rhubarb 4%,🥉 Bronze,Active,England,"<a href=""https://www.celticmarches.com/"">Website</a>","<a href=""https://www.facebook.com/celticmarchesbeverages/"">Facebook</a>","<a href=""https://www.instagram.com/celticmarches/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14163451376835523124"">Google</a>",,
2021,Flavoured Cider,Hawkes,Cyser. Hawkes X Gosnells Meadery Collab,🥉 Bronze,Active,England,"<a href=""https://wearehawkes.com/"">Website</a>","<a href=""https://www.facebook.com/wearehawkes/"">Facebook</a>","<a href=""https://www.instagram.com/hawkescidertap/"">Instagram</a>",,,
2021,Flavoured Cider,Hawkes,Pineapple Punch Cider,🥉 Bronze,Active,England,"<a href=""https://wearehawkes.com/"">Website</a>","<a href=""https://www.facebook.com/wearehawkes/"">Facebook</a>","<a href=""https://www.instagram.com/hawkescidertap/"">Instagram</a>",,,
2021,Flavoured Cider,Healey's Cornish Cyder Farm,Rattler Peach Cyder,🥉 Bronze,Active,England,"<a href=""https://healeyscyder.co.uk/"">Website</a>","<a href=""https://www.facebook.com/HealeysCornishCyderFarm/"">Facebook</a>","<a href=""https://www.instagram.com/healeyscyderfarm/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17810033344220665904"">Google</a>","<a href=""https://www.yelp.com/biz/healeys-cyder-farm-callestick"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g209011-d647285"">TripAdvisor</a>"
2021,Flavoured Cider,Healey's Cornish Cyder Farm,Rattler Pineapple Cyder,🥉 Bronze,Active,England,"<a href=""https://healeyscyder.co.uk/"">Website</a>","<a href=""https://www.facebook.com/HealeysCornishCyderFarm/"">Facebook</a>","<a href=""https://www.instagram.com/healeyscyderfarm/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17810033344220665904"">Google</a>","<a href=""https://www.yelp.com/biz/healeys-cyder-farm-callestick"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g209011-d647285"">TripAdvisor</a>"
2021,Flavoured Cider,Kelterei Heil,Cooper's Dry Hopped,🥉 Bronze,Active,Germany,"<a href=""https://kelterei-heil.de/"">Website</a>","<a href=""https://www.facebook.com/keltereiheil/"">Facebook</a>","<a href=""https://www.instagram.com/keltereiheil"">Instagram</a>","<a href=""https://maps.google.com/?cid=18431477139160593371"">Google</a>",,
2021,Flavoured Cider,Lidl GB,Sötoma Pineapple & Raspberry Cider,🥉 Bronze,Active,England,"<a href=""https://www.lidl.co.uk/"">Website</a>","<a href=""https://www.facebook.com/lidlgb/"">Facebook</a>","<a href=""https://www.instagram.com/lidlgb"">Instagram</a>",,,
2021,Flavoured Cider,Monkey House Cider,Monkey House Pineapple & Passionfruit,🥉 Bronze,Active,England,"<a href=""https://www.monkeyhousecider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Monkeyhouseciderberwick/"">Facebook</a>","<a href=""https://www.instagram.com/monkeyhousecider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9384746937899899122"">Google</a>",,
2021,Flavoured Cider,Mūrbūdu,Džindžeris,🥉 Bronze,Active,Latvia,"<a href=""https://www.nenormalssidrs.lv/"">Website</a>","<a href=""https://www.facebook.com/murbudu/"">Facebook</a>","<a href=""https://www.instagram.com/murbudu_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15847061061259139900"">Google</a>",,
2021,Flavoured Cider,Pinter,Waltham Forest Cider,🥉 Bronze,Active,England,"<a href=""https://pinter.com/"">Website</a>","<a href=""https://www.facebook.com/PinterFreshBeer"">Facebook</a>","<a href=""https://www.instagram.com/pinter_freshbeer"">Instagram</a>",,,
2021,Flavoured Cider,Thistly Cross Cider,Thistly Cross Elderflower,🥉 Bronze,Active,Scotland,"<a href=""https://www.thistlycrosscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/thistlycrosscider"">Facebook</a>","<a href=""https://www.instagram.com/thistlycrosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2739185346632911214"">Google</a>",,
2021,Flavoured Cider,Thistly Cross Cider,Thistly Cross Ginger,🥉 Bronze,Active,Scotland,"<a href=""https://www.thistlycrosscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/thistlycrosscider"">Facebook</a>","<a href=""https://www.instagram.com/thistlycrosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2739185346632911214"">Google</a>",,
2021,Flavoured Cider,Thistly Cross Cider,Thistly Cross Scottish Fruits,🥉 Bronze,Active,Scotland,"<a href=""https://www.thistlycrosscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/thistlycrosscider"">Facebook</a>","<a href=""https://www.instagram.com/thistlycrosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2739185346632911214"">Google</a>",,
2021,Ice Cider,Sidra El Gaitero,1898,🥈 Silver,Active,Spain,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>"
2021,Low and No Alcohol Cider,Crafty Nectar Cider Co.,Crafty Nectar 0.5,🏆 Trophy,Active,England,"<a href=""https://craftynectar.com/"">Website</a>","<a href=""https://www.facebook.com/craftynectar/"">Facebook</a>","<a href=""https://www.instagram.com/craftynectar/"">Instagram</a>",,,
2021,Low and No Alcohol Cider,Aston Manor Cider,Kingstone Press Low Alcohol Cider,🥈 Silver,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2021,Low and No Alcohol Cider,Stonewell Cider,Stonewell Non-Alcoholic cider,🥈 Silver,Active,Ireland,"<a href=""https://www.stonewellcider.com/"">Website</a>","<a href=""https://www.facebook.com/stonewellcider"">Facebook</a>","<a href=""https://www.instagram.com/stonewellcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6638378960827420170"">Google</a>",,
2021,Low and No Alcohol Cider,Westons Cider,Stowford Press 0.5% Low Alcohol,🥈 Silver,Active,England,"<a href=""https://www.westons-cider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/WestonsCiderMill"">Facebook</a>","<a href=""https://www.instagram.com/westonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11779156514256391794"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186303-d218508"">TripAdvisor</a>"
2021,Low and No Alcohol Cider,Aston Manor Cider,Friels Low Alcohol Apple Cider,🥉 Bronze,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2021,Low and No Alcohol Cider,Les Celliers Associés,Galipette Cidre 0%,🥉 Bronze,Active,France,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>","<a href=""https://www.instagram.com/lca_coop_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,
